Objects
100
,,Global Angle 511DRONE:511DRONE,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1509,0,0.00468011,0.0484376,1.92297,-297.137,2083.14,429.125
1510,0,0.00463537,0.0250602,1.93025,-299.109,2095.95,428.338
1511,0,0.0151234,0.0100813,1.93558,-301.085,2108.85,428.434
1512,0,0.0129922,-0.010035,1.92955,-303.161,2121.91,428.157
1513,0,0.00316133,0.00941974,1.93031,-305.398,2134.39,428.629
1514,0,-0.0197248,0.0133988,1.92146,-307.874,2146.84,428.232
1515,0,0.0280204,-0.0339776,1.92436,-310.273,2159.63,428.516
1516,0,0.0397027,-0.0511443,1.92598,-312.421,2172.11,428.51
1517,0,0.0582035,-0.055779,1.9218,-314.55,2184.1,428.179
1518,0,0.0722339,-0.119906,1.91299,-316.368,2196.72,427.915
1519,0,0.076606,-0.106971,1.93369,-318.798,2208.53,428.272
1520,0,0.0829479,-0.0609672,1.95266,-320.773,2219.94,428.105
1521,0,0.0946123,-0.0941176,1.93388,-323.473,2231.45,427.908
1522,0,0.112497,-0.0785926,1.92887,-325.876,2242.66,427.475
1523,0,0.119181,-0.0819245,1.9409,-327.333,2254.15,427.8
1524,0,0.130032,-0.0756359,1.92439,-328.99,2265.31,427.797
1525,0,0.107406,-0.0600701,1.9491,-330.943,2276.04,427.618
1526,0,0.133868,-0.0976108,1.94022,-332.893,2287.1,427.439
1527,0,0.124889,-0.146436,1.90303,-333.987,2298.04,427.115
1528,0,0.119262,-0.0865162,1.93969,-336.109,2307.87,427.368
1529,0,0.109218,-0.0851327,1.95137,-337.392,2317.75,427.747
1530,0,0.101848,-0.0852577,1.93942,-339.263,2327.78,427.18
1531,0,0.118704,-0.0532536,1.94884,-340.988,2337.67,427.217
1532,0,0.120161,-0.0628242,1.93296,-341.855,2347.47,427.48
1533,0,0.104309,-0.0673916,1.94757,-342.992,2356.81,427.289
1534,0,0.106623,-0.0649156,1.94152,-344.254,2365.84,427.151
1535,0,0.132388,-0.0778391,1.95233,-345.767,2374.58,427.025
1536,0,0.0451792,-0.0519432,1.94638,-346.159,2384.37,427.106
1537,0,0.088794,-0.067997,1.95814,-347.675,2392.27,427.198
1538,0,0.109619,-0.134183,1.91434,-348.736,2401.5,426.733
1539,0,0.170347,-0.0955802,1.89535,-350.509,2408.93,427.054
1540,0,0.103018,-0.090348,1.93631,-350.161,2417.84,427.406
1541,0,0.105486,-0.0803677,1.93678,-350.921,2425.81,427.252
1542,0,0.0819495,-0.00969739,1.94592,-351.903,2433.74,427.262
1543,0,0.115755,-0.0726269,1.94791,-352.024,2441.16,427.409
1544,0,0.155293,-0.0758095,1.93884,-353.564,2449.17,426.85
1545,0,0.121727,-0.0663342,1.9468,-353.688,2456.52,427.309
1546,0,0.113284,-0.05226,1.9312,-353.913,2463.8,427.11
1547,0,0.147237,-0.0599207,1.9308,-354.651,2470.96,427.045
1548,0,0.123283,-0.0750349,1.94336,-355.028,2478.04,427.431
1549,0,0.114654,-0.207323,1.88555,-354.216,2485.85,427.04
1550,0,0.163512,-0.190204,1.88726,-354.985,2492.38,426.609
1551,0,0.160254,-0.169556,1.89462,-354.595,2499.14,427.098
1552,0,0.062756,-0.0499674,1.94597,-355.774,2505.23,426.832
1553,0,0.0917288,-0.123091,1.95431,-355.268,2511.03,426.785
1554
1555,0,0.011954,-0.00310145,1.97214,-355.327,2523.96,427.381
1556,0,4.59996e-05,-0.00489093,1.95989,-355.131,2529.96,427.052
1557,0,0.0603991,-0.0169382,1.96561,-354.624,2536.16,428.399
1558,0,0.0993261,-0.0112272,1.98085,-355.493,2541.61,427.151
1559,0,0.0433083,-0.038242,1.93805,-357.014,2548,426.237
1560,0,0.0845417,-0.0725733,1.93598,-355.819,2553.54,426.523
1561,0,0.117898,-0.0447442,1.95836,-356.09,2559.16,425.974
1562,0,0.121877,-0.0257585,1.96737,-354.352,2564.18,426.788
1563,0,0.105089,0.0197095,1.97644,-353.413,2569.81,426.893
1564,0,0.109044,0.0286444,1.96501,-352.494,2575.25,427.93
1565,0,0.0995941,0.0119145,1.96052,-319.168,2581.02,455.108

